case,hh_size,n_adult,n_child,age,sex_code,emp_code,eth_code,mar_code,region_code,tenure_code,lone_parent,educ_code,disp_income_week,eq_scale
1611,2.0,2.0,0.0,66.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,4.0,617.79,1.5
1612,2.0,2.0,0.0,66.0,2.0,6.0,1.0,1.0,5.0,2.0,2.0,,224.122,1.5
1613,4.0,2.0,2.0,37.0,2.0,3.0,1.0,1.0,11.0,5.0,2.0,2.0,702.673,2.3
1614,2.0,2.0,0.0,57.0,2.0,7.0,1.0,3.0,3.0,1.0,2.0,2.0,114.05,1.5
1615,2.0,2.0,0.0,52.0,2.0,2.0,1.0,1.0,8.0,5.0,2.0,3.0,610.722,1.5
1616,4.0,4.0,0.0,54.0,1.0,2.0,1.0,1.0,9.0,7.0,2.0,2.0,1619.05,2.5
1617,3.0,2.0,1.0,48.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,752.33,2.0
1618,1.0,1.0,0.0,53.0,1.0,1.0,1.0,4.0,8.0,3.0,2.0,4.0,381.25,1.0
1619,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,9.0,7.0,2.0,,435.54,1.5
1620,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,1.0,7.0,2.0,,338.742,1.0
1621,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,9.0,7.0,2.0,,204.042,1.0
1622,1.0,1.0,0.0,75.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,508.92,1.0
1623,3.0,2.0,1.0,30.0,1.0,3.0,3.0,1.0,4.0,5.0,2.0,1.0,534.63,1.8
1624,1.0,1.0,0.0,37.0,2.0,2.0,1.0,4.0,3.0,7.0,2.0,2.0,380.8,1.0
1625,4.0,2.0,2.0,44.0,2.0,2.0,1.0,1.0,8.0,5.0,2.0,1.0,1448.95,2.1
1626,2.0,2.0,0.0,65.0,2.0,6.0,1.0,1.0,3.0,7.0,2.0,6.0,532.78,1.5
1627,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,7.0,2.0,,283.132,1.0
1628,4.0,2.0,2.0,37.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,1.0,1630.56,2.1
1629,2.0,2.0,0.0,71.0,1.0,6.0,1.0,1.0,7.0,2.0,2.0,,251.19,1.5
1630,1.0,1.0,0.0,30.0,2.0,2.0,1.0,4.0,7.0,4.0,2.0,1.0,529.26,1.0
1631,2.0,2.0,0.0,26.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,640.0,1.5
1632,1.0,1.0,0.0,80.0,2.0,6.0,1.0,6.0,7.0,7.0,2.0,,204.042,1.0
1633,2.0,2.0,0.0,58.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,593.54,1.5
1634,1.0,1.0,0.0,44.0,2.0,2.0,1.0,4.0,9.0,4.0,2.0,2.0,536.3424,1.0
1635,2.0,2.0,0.0,75.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,135.084,1.5
1636,3.0,3.0,0.0,31.0,1.0,2.0,1.0,4.0,11.0,5.0,2.0,5.0,1478.072,2.0
1637,2.0,2.0,0.0,58.0,2.0,4.0,1.0,1.0,7.0,1.0,2.0,,236.0,1.5
1638,2.0,2.0,0.0,62.0,1.0,7.0,1.0,1.0,10.0,7.0,2.0,5.0,492.36,1.5
1639,3.0,2.0,1.0,30.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,7.0,619.0,1.8
1640,2.0,2.0,0.0,73.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,446.704,1.5
1641,4.0,2.0,2.0,35.0,1.0,3.0,1.0,1.0,10.0,5.0,2.0,,313.74,2.1
1642,2.0,2.0,0.0,55.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,,894.34,1.5
1643,1.0,1.0,0.0,62.0,1.0,1.0,1.0,5.0,7.0,8.0,2.0,2.0,500.31,1.0
1644,1.0,1.0,0.0,75.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,266.392,1.0
1645,2.0,2.0,0.0,63.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,,239.224,1.5
1646,2.0,2.0,0.0,43.0,2.0,3.0,1.0,6.0,6.0,3.0,1.0,5.0,404.15,1.5
1647,5.0,2.0,3.0,50.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,1.0,1170.69,2.6
1648,3.0,2.0,1.0,36.0,1.0,1.0,1.0,1.0,8.0,5.0,2.0,2.0,1125.48,1.8
1649,3.0,1.0,2.0,40.0,2.0,2.0,3.0,6.0,8.0,5.0,1.0,1.0,581.543,1.6
1650,2.0,2.0,0.0,58.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,5.0,668.4,1.5
1651,2.0,2.0,0.0,51.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,6.0,577.76,1.5
1652,3.0,2.0,1.0,54.0,2.0,4.0,1.0,7.0,1.0,3.0,1.0,,190.5,2.0
1653,3.0,2.0,1.0,45.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,5.0,280.19,1.8
1654,3.0,3.0,0.0,53.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,7.0,454.37,2.0
1655,2.0,2.0,0.0,75.0,1.0,3.0,1.0,1.0,6.0,7.0,2.0,,450.614,1.5
1656,3.0,3.0,0.0,33.0,2.0,2.0,1.0,1.0,6.0,5.0,2.0,7.0,484.91,2.0
1657,1.0,1.0,0.0,75.0,2.0,6.0,4.0,4.0,7.0,2.0,2.0,,101.152,1.0
1658,2.0,2.0,0.0,69.0,2.0,6.0,1.0,5.0,4.0,1.0,2.0,,294.612,1.5
1659,1.0,1.0,0.0,79.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0,,149.712,1.0
1660,4.0,2.0,2.0,36.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,1.0,548.27,2.1
1661,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,2.0,8.0,2.0,,226.672,1.0
1662,3.0,2.0,1.0,51.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,485.63,1.8
1663,3.0,2.0,1.0,28.0,1.0,1.0,1.0,3.0,8.0,3.0,2.0,7.0,281.87,1.8
1664,1.0,1.0,0.0,55.0,2.0,4.0,1.0,6.0,12.0,3.0,2.0,,71.0,1.0
1665,2.0,2.0,0.0,27.0,2.0,2.0,1.0,1.0,8.0,5.0,2.0,1.0,699.59,1.5
1666,3.0,2.0,1.0,37.0,1.0,2.0,3.0,1.0,7.0,5.0,2.0,1.0,692.37,1.8
1667,4.0,2.0,2.0,34.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,655.13,2.1
1668,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,4.0,1.0,2.0,,420.234,1.5
1669,2.0,2.0,0.0,45.0,1.0,1.0,1.0,3.0,8.0,5.0,2.0,1.0,1630.56,1.5
1670,1.0,1.0,0.0,77.0,2.0,6.0,1.0,5.0,9.0,7.0,2.0,,286.012,1.0
1671,1.0,1.0,0.0,73.0,1.0,6.0,1.0,4.0,11.0,7.0,2.0,,270.5,1.0
1672,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,621.322,1.5
1673,2.0,2.0,0.0,57.0,1.0,7.0,1.0,1.0,1.0,7.0,2.0,2.0,685.21,1.5
1674,2.0,2.0,0.0,66.0,1.0,1.0,3.0,1.0,2.0,7.0,2.0,1.0,382.41,1.5
1675,4.0,1.0,3.0,35.0,2.0,3.0,1.0,6.0,2.0,3.0,1.0,7.0,385.37,2.3
1676,3.0,3.0,0.0,54.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,,1272.2594,2.0
1677,4.0,3.0,1.0,45.0,2.0,7.0,1.0,1.0,3.0,1.0,2.0,7.0,446.0,2.3
1678,4.0,2.0,2.0,31.0,2.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,388.85,2.1
1679,4.0,2.0,2.0,39.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,4.0,682.4536,2.1
1680,4.0,3.0,1.0,53.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,1285.1146,2.3
1681,1.0,1.0,0.0,42.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,2.0,703.19,1.0
1682,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,4.0,1.0,2.0,,319.114,1.5
1683,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,10.0,5.0,2.0,,1630.56,1.5
1684,4.0,3.0,1.0,42.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,6.0,682.1176,2.3
1685,1.0,1.0,0.0,36.0,1.0,2.0,1.0,4.0,8.0,4.0,2.0,1.0,638.08,1.0
1686,2.0,2.0,0.0,59.0,1.0,2.0,1.0,1.0,3.0,7.0,2.0,5.0,767.27,1.5
1687,1.0,1.0,0.0,59.0,1.0,4.0,1.0,4.0,9.0,7.0,2.0,7.0,161.1,1.0
1688,2.0,2.0,0.0,30.0,1.0,1.0,1.0,3.0,8.0,2.0,2.0,5.0,364.46,1.5
1689,5.0,4.0,0.0,49.0,2.0,3.0,1.0,1.0,5.0,7.0,2.0,3.0,387.76,2.3
1690,4.0,4.0,0.0,22.0,1.0,7.0,3.0,4.0,4.0,4.0,2.0,7.0,1557.69,2.5
1691,2.0,2.0,0.0,50.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0,6.0,197.5,1.5
1692,1.0,1.0,0.0,30.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,460.77,1.0
1693,1.0,1.0,0.0,63.0,2.0,4.0,1.0,5.0,8.0,7.0,2.0,7.0,148.466,1.0
1694,2.0,2.0,0.0,56.0,2.0,3.0,1.0,3.0,6.0,1.0,2.0,5.0,158.16,1.5
1695,4.0,4.0,0.0,53.0,2.0,3.0,1.0,1.0,11.0,5.0,2.0,2.0,826.038,1.5
1696,2.0,2.0,0.0,46.0,2.0,2.0,1.0,8.0,8.0,3.0,2.0,1.0,809.75,1.5
1697,3.0,3.0,0.0,58.0,1.0,7.0,1.0,1.0,2.0,7.0,2.0,,673.09,2.0
1698,6.0,2.0,4.0,33.0,2.0,7.0,1.0,1.0,6.0,2.0,2.0,5.0,367.0,2.7
1699,2.0,2.0,0.0,76.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,,828.744,1.5
1700,1.0,1.0,0.0,44.0,2.0,2.0,3.0,4.0,5.0,7.0,2.0,2.0,303.87,1.0
1701,3.0,1.0,2.0,42.0,2.0,2.0,1.0,4.0,7.0,1.0,1.0,5.0,433.56,1.8
1702,2.0,2.0,0.0,35.0,1.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,984.3556,1.5
1703,1.0,1.0,0.0,61.0,2.0,2.0,1.0,5.0,5.0,7.0,2.0,1.0,1182.04,1.0
1704,3.0,3.0,0.0,50.0,2.0,2.0,1.0,3.0,9.0,5.0,2.0,3.0,1012.2614,2.0
1705,3.0,3.0,0.0,65.0,1.0,6.0,1.0,1.0,5.0,3.0,2.0,7.0,244.562,2.0
1706,1.0,1.0,0.0,56.0,2.0,7.0,3.0,6.0,4.0,1.0,2.0,,72.0,1.0
1707,2.0,2.0,0.0,35.0,2.0,2.0,10.0,3.0,2.0,3.0,2.0,1.0,548.5,1.5
1708,2.0,1.0,1.0,34.0,2.0,3.0,1.0,7.0,8.0,2.0,1.0,5.0,290.29,1.3
1709,1.0,1.0,0.0,76.0,2.0,6.0,1.0,6.0,5.0,2.0,2.0,,284.752,1.0
1710,2.0,2.0,0.0,30.0,1.0,7.0,1.0,3.0,6.0,3.0,2.0,5.0,553.89,1.5
1711,2.0,2.0,0.0,34.0,2.0,2.0,1.0,1.0,7.0,5.0,2.0,1.0,1039.64,1.5
1712,2.0,2.0,0.0,30.0,1.0,2.0,1.0,3.0,7.0,5.0,2.0,3.0,445.87,1.5
1713,2.0,2.0,0.0,30.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,1013.792,1.5
1714,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,282.602,1.0
1715,2.0,2.0,0.0,52.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,413.88,1.5
1716,2.0,2.0,0.0,48.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,1181.63,1.5
1717,2.0,2.0,0.0,63.0,1.0,7.0,1.0,1.0,3.0,1.0,2.0,7.0,258.492,1.5
1718,5.0,3.0,2.0,50.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,,777.902,2.6
1719,1.0,1.0,0.0,35.0,1.0,1.0,1.0,4.0,8.0,3.0,2.0,1.0,161.66,1.0
1720,2.0,2.0,0.0,72.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,345.792,1.5
1721,1.0,1.0,0.0,63.0,2.0,3.0,1.0,7.0,8.0,7.0,2.0,1.0,657.9,1.0
1722,1.0,1.0,0.0,65.0,2.0,6.0,1.0,6.0,6.0,1.0,2.0,7.0,195.342,1.0
1723,1.0,1.0,0.0,49.0,2.0,7.0,1.0,4.0,2.0,1.0,2.0,7.0,216.77,1.0
1724,4.0,2.0,2.0,33.0,2.0,3.0,3.0,1.0,3.0,5.0,2.0,3.0,506.5,2.1
1725,2.0,2.0,0.0,67.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,2.0,453.87,1.5
1726,4.0,2.0,2.0,36.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,,885.09,2.3
1727,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,3.0,7.0,2.0,,278.294,1.5
1728,2.0,1.0,1.0,41.0,2.0,3.0,1.0,7.0,6.0,2.0,1.0,1.0,352.74,1.3
1729,2.0,2.0,0.0,33.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,909.1276,1.5
1730,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,1.0,7.0,2.0,,490.994,1.5
1731,2.0,2.0,0.0,66.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,1.0,445.164,1.5
1732,1.0,1.0,0.0,59.0,1.0,1.0,1.0,6.0,3.0,5.0,2.0,2.0,353.08,1.0
1733,7.0,3.0,4.0,32.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,5.0,1414.72,3.2
1734,2.0,2.0,0.0,40.0,1.0,3.0,1.0,6.0,2.0,3.0,1.0,7.0,103.85,1.5
1735,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,11.0,7.0,2.0,,305.03,1.5
1736,3.0,2.0,1.0,37.0,2.0,2.0,3.0,1.0,6.0,5.0,2.0,1.0,1630.56,1.8
1737,3.0,2.0,1.0,40.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,6.0,289.54,2.0
1738,2.0,2.0,0.0,52.0,2.0,2.0,1.0,6.0,11.0,7.0,2.0,7.0,506.78,1.5
1739,3.0,2.0,1.0,36.0,1.0,2.0,1.0,1.0,9.0,5.0,2.0,1.0,1263.19,1.8
1740,3.0,2.0,1.0,35.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,5.0,1043.84,1.8
1741,1.0,1.0,0.0,54.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,208.07,1.0
1742,1.0,1.0,0.0,31.0,1.0,2.0,1.0,6.0,1.0,5.0,2.0,7.0,560.12,1.0
1743,6.0,4.0,2.0,54.0,2.0,7.0,3.0,1.0,2.0,5.0,2.0,5.0,616.402,3.1
1744,3.0,2.0,1.0,39.0,1.0,3.0,1.0,1.0,7.0,5.0,2.0,1.0,1337.71,1.8
1745,1.0,1.0,0.0,66.0,2.0,1.0,1.0,6.0,9.0,7.0,2.0,1.0,207.52,1.0
1746,2.0,2.0,0.0,37.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,729.25,1.5
1747,1.0,1.0,0.0,17.0,1.0,4.0,1.0,4.0,6.0,8.0,2.0,,57.0,1.0
1748,1.0,1.0,0.0,76.0,1.0,6.0,1.0,5.0,8.0,7.0,2.0,,429.782,1.0
1749,4.0,2.0,2.0,44.0,2.0,2.0,1.0,1.0,11.0,7.0,2.0,5.0,764.99,2.3
1750,4.0,2.0,2.0,33.0,2.0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,1562.19,2.1
1751,1.0,1.0,0.0,27.0,2.0,4.0,1.0,4.0,7.0,4.0,2.0,1.0,1024.31,1.0
1752,6.0,3.0,3.0,46.0,1.0,3.0,3.0,1.0,7.0,2.0,2.0,,556.5,2.9000000000000004
1753,4.0,2.0,2.0,33.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,610.0,2.1
1754,1.0,1.0,0.0,46.0,1.0,2.0,1.0,4.0,4.0,5.0,2.0,5.0,314.65,1.0
1755,1.0,1.0,0.0,62.0,1.0,2.0,1.0,4.0,4.0,7.0,2.0,8.0,366.242,1.0
1756,2.0,2.0,0.0,33.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,6.0,143.592,1.5
1757,2.0,2.0,0.0,51.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,936.77,1.5
1758,2.0,2.0,0.0,63.0,1.0,7.0,3.0,1.0,7.0,7.0,2.0,5.0,139.74,1.5
1759,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,10.0,7.0,2.0,,261.79,1.0
1760,1.0,1.0,0.0,80.0,1.0,6.0,1.0,6.0,5.0,1.0,2.0,,129.172,1.0
1761,4.0,2.0,2.0,38.0,1.0,2.0,1.0,1.0,10.0,5.0,2.0,1.0,859.51,2.1
1762,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,2.0,2.0,2.0,,169.522,1.0
1763,2.0,1.0,1.0,30.0,2.0,2.0,2.0,7.0,4.0,5.0,1.0,1.0,266.04,1.3
1764,2.0,2.0,0.0,25.0,1.0,2.0,1.0,3.0,6.0,5.0,2.0,2.0,1049.6,1.5
1765,2.0,2.0,0.0,35.0,1.0,2.0,1.0,1.0,11.0,5.0,2.0,3.0,692.36,1.5
1766,2.0,2.0,0.0,30.0,2.0,2.0,1.0,3.0,1.0,5.0,2.0,5.0,628.9082,1.5
1767,2.0,2.0,0.0,57.0,1.0,2.0,1.0,1.0,8.0,7.0,2.0,4.0,939.8,1.5
1768,2.0,2.0,0.0,73.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,1630.56,1.5
1769,1.0,1.0,0.0,63.0,1.0,7.0,1.0,4.0,6.0,2.0,2.0,7.0,149.442,1.0
1770,2.0,2.0,0.0,65.0,2.0,6.0,1.0,1.0,11.0,7.0,2.0,,662.488,1.5
1771,1.0,1.0,0.0,75.0,1.0,6.0,1.0,6.0,9.0,7.0,2.0,,295.532,1.0
1772,1.0,1.0,0.0,22.0,2.0,2.0,1.0,4.0,8.0,1.0,2.0,7.0,248.6976,1.0
1773,2.0,2.0,0.0,57.0,1.0,1.0,1.0,1.0,6.0,7.0,2.0,,405.73,1.5
1774,2.0,2.0,0.0,63.0,1.0,7.0,1.0,1.0,9.0,7.0,2.0,4.0,563.93,1.5
1775,1.0,1.0,0.0,57.0,2.0,7.0,1.0,4.0,11.0,2.0,2.0,,183.45,1.0
1776,3.0,2.0,1.0,30.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,5.0,940.31,1.8
1777,2.0,2.0,0.0,48.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,7.0,345.05,1.5
1778,2.0,2.0,0.0,56.0,1.0,2.0,1.0,1.0,6.0,7.0,2.0,2.0,792.44,1.5
1779,1.0,1.0,0.0,72.0,1.0,6.0,3.0,7.0,5.0,1.0,2.0,,42.48,1.0
1780,2.0,2.0,0.0,69.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,198.894,1.5
1781,7.0,4.0,3.0,25.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,,287.6,3.4
1782,1.0,1.0,0.0,77.0,2.0,6.0,1.0,5.0,11.0,7.0,2.0,,405.942,1.0
1783,5.0,2.0,3.0,29.0,2.0,7.0,1.0,1.0,4.0,1.0,2.0,4.0,634.45,2.4
1784,2.0,2.0,0.0,25.0,1.0,7.0,1.0,3.0,3.0,3.0,2.0,7.0,150.85,1.5
1785,4.0,4.0,0.0,45.0,2.0,2.0,1.0,3.0,8.0,5.0,2.0,1.0,1630.56,2.5
1786,2.0,2.0,0.0,66.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,655.29,1.5
1787,2.0,2.0,0.0,80.0,2.0,6.0,1.0,4.0,7.0,7.0,2.0,,391.394,1.5
1788,2.0,2.0,0.0,63.0,1.0,7.0,1.0,1.0,11.0,2.0,2.0,7.0,307.86,1.5
1789,1.0,1.0,0.0,51.0,2.0,2.0,1.0,6.0,1.0,5.0,2.0,7.0,310.0,1.0
1790,5.0,4.0,1.0,46.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,5.0,733.25,2.8
1791,1.0,1.0,0.0,67.0,1.0,6.0,1.0,5.0,4.0,7.0,2.0,2.0,360.94,1.0
1792,2.0,2.0,0.0,35.0,1.0,2.0,1.0,3.0,6.0,5.0,2.0,5.0,485.03,1.5
1793,2.0,2.0,0.0,75.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,1043.754,1.5
1794,3.0,2.0,1.0,58.0,1.0,3.0,1.0,1.0,2.0,7.0,2.0,1.0,1630.56,1.8
1795,1.0,1.0,0.0,67.0,2.0,6.0,1.0,5.0,12.0,7.0,2.0,,288.242,1.0
1796,1.0,1.0,0.0,76.0,2.0,6.0,1.0,5.0,5.0,1.0,2.0,,213.732,1.0
1797,4.0,2.0,2.0,46.0,2.0,2.0,1.0,1.0,4.0,7.0,2.0,1.0,1630.56,2.1
1798,4.0,2.0,2.0,41.0,2.0,2.0,1.0,1.0,11.0,5.0,2.0,1.0,1287.5336,2.1
1799,2.0,2.0,0.0,80.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,420.474,1.5
1800,2.0,2.0,0.0,39.0,1.0,2.0,1.0,3.0,4.0,5.0,2.0,3.0,442.47,1.5
1801,4.0,2.0,2.0,32.0,2.0,7.0,1.0,4.0,7.0,4.0,1.0,6.0,404.862,2.1
1802,5.0,3.0,2.0,36.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,1038.21,2.8
1803,4.0,2.0,2.0,31.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,3.0,242.37,2.1
1804,4.0,2.0,2.0,35.0,1.0,1.0,1.0,1.0,12.0,5.0,2.0,5.0,150.53,2.1
1805,1.0,1.0,0.0,80.0,1.0,6.0,1.0,5.0,2.0,2.0,2.0,,413.812,1.0
1806,4.0,2.0,2.0,28.0,2.0,3.0,1.0,3.0,9.0,8.0,2.0,5.0,245.63,2.1
1807,2.0,2.0,0.0,78.0,1.0,6.0,1.0,1.0,6.0,7.0,2.0,,1075.16,1.5
1808,2.0,2.0,0.0,65.0,1.0,3.0,1.0,1.0,7.0,5.0,2.0,,577.97,1.5
1809,3.0,3.0,0.0,46.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,7.0,673.08,2.0
1810,4.0,2.0,2.0,30.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,559.05,2.1
1811,3.0,3.0,0.0,47.0,2.0,7.0,1.0,4.0,9.0,1.0,2.0,5.0,223.38,2.0
1812,1.0,1.0,0.0,80.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,118.362,1.0
1813,2.0,2.0,0.0,56.0,2.0,2.0,1.0,1.0,5.0,5.0,2.0,1.0,1115.24,1.5
1814,2.0,2.0,0.0,52.0,1.0,2.0,1.0,3.0,8.0,5.0,2.0,1.0,1216.06,1.5
1815,4.0,4.0,0.0,53.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,5.0,1358.03,2.5
1816,5.0,2.0,3.0,47.0,1.0,2.0,1.0,1.0,8.0,5.0,2.0,3.0,1630.56,2.6
1817,3.0,2.0,1.0,39.0,2.0,7.0,1.0,4.0,4.0,3.0,1.0,3.0,312.78,1.8
1818,3.0,2.0,1.0,45.0,1.0,7.0,1.0,3.0,8.0,2.0,2.0,,249.462,1.8
1819,2.0,2.0,0.0,28.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,873.89,1.5
1820,3.0,3.0,0.0,60.0,1.0,7.0,1.0,1.0,5.0,7.0,2.0,1.0,399.06,2.0
1821,5.0,2.0,3.0,39.0,1.0,1.0,1.0,1.0,9.0,1.0,2.0,4.0,417.28,2.4
1822,1.0,1.0,0.0,73.0,2.0,6.0,1.0,5.0,11.0,7.0,2.0,,203.672,1.0
1823,1.0,1.0,0.0,62.0,1.0,7.0,1.0,5.0,4.0,3.0,2.0,7.0,142.04,1.0
1824,2.0,2.0,0.0,63.0,2.0,6.0,1.0,3.0,6.0,7.0,2.0,,402.102,1.5
1825,2.0,2.0,0.0,75.0,2.0,6.0,1.0,1.0,1.0,5.0,2.0,,273.962,1.5
1826,3.0,3.0,0.0,54.0,2.0,7.0,1.0,3.0,6.0,2.0,2.0,3.0,313.792,2.0
1827,3.0,3.0,0.0,80.0,1.0,6.0,1.0,1.0,2.0,7.0,2.0,,683.814,2.0
1828,2.0,2.0,0.0,80.0,2.0,6.0,1.0,5.0,5.0,7.0,2.0,,488.19,1.5
1829,2.0,1.0,1.0,25.0,2.0,3.0,1.0,4.0,6.0,1.0,1.0,7.0,465.0,1.3
1830,2.0,2.0,0.0,80.0,1.0,3.0,1.0,1.0,2.0,7.0,2.0,,627.06,1.5
1831,2.0,2.0,0.0,77.0,1.0,6.0,1.0,1.0,8.0,7.0,2.0,,338.994,1.5
1832,2.0,2.0,0.0,75.0,1.0,6.0,1.0,1.0,7.0,7.0,2.0,,1207.01,1.5
1833,1.0,1.0,0.0,72.0,1.0,6.0,1.0,6.0,3.0,7.0,2.0,,165.562,1.0
1834,4.0,3.0,1.0,47.0,1.0,2.0,1.0,3.0,5.0,7.0,2.0,1.0,954.36,2.3
1835,1.0,1.0,0.0,31.0,2.0,2.0,1.0,4.0,8.0,3.0,2.0,4.0,682.1488,1.0
1836,2.0,2.0,0.0,73.0,2.0,6.0,1.0,5.0,8.0,7.0,2.0,,593.502,1.5
1837,3.0,3.0,0.0,56.0,1.0,2.0,10.0,1.0,7.0,5.0,2.0,2.0,870.17,2.0
1838,2.0,2.0,0.0,55.0,1.0,2.0,1.0,1.0,6.0,5.0,2.0,5.0,1385.3918,1.5
1839,1.0,1.0,0.0,55.0,2.0,2.0,1.0,7.0,3.0,5.0,2.0,1.0,630.71,1.0
1840,1.0,1.0,0.0,45.0,1.0,2.0,1.0,4.0,4.0,5.0,2.0,8.0,415.61,1.0
1841,1.0,1.0,0.0,47.0,2.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,461.44,1.0
1842,1.0,1.0,0.0,76.0,2.0,6.0,1.0,6.0,2.0,7.0,2.0,,158.782,1.0
1843,4.0,2.0,2.0,48.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,8.0,1175.26,2.3
1844,4.0,2.0,2.0,35.0,2.0,3.0,1.0,1.0,9.0,5.0,2.0,1.0,781.43,2.1
1845,2.0,2.0,0.0,76.0,1.0,6.0,1.0,3.0,8.0,7.0,2.0,,716.144,1.5
1846,3.0,3.0,0.0,50.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,1630.56,2.0
1847,2.0,2.0,0.0,57.0,1.0,2.0,1.0,1.0,2.0,7.0,2.0,7.0,849.43,1.5
1848,1.0,1.0,0.0,69.0,2.0,6.0,1.0,4.0,8.0,7.0,2.0,5.0,479.102,1.0
1849,2.0,2.0,0.0,65.0,1.0,6.0,1.0,1.0,5.0,7.0,2.0,6.0,271.462,1.5
